scenario_id,object_id,n_valid_steps,pose_minADE,npose_minADE,ade_delta,ade_delta_pct,pose_minFDE,npose_minFDE,fde_delta,fde_delta_pct
bf737db2a4714898,1241,80,0.49815887,0.6709341,0.17277521,25.751444,0.6653307,1.2078862,0.5425555,44.917767
9dd93ed5e63a25b8,704,48,0.17471538,0.34709883,0.17238344,49.66408,0.40939426,0.8169389,0.4075446,49.88679
2a3c8fb120595a0e,3530,24,0.2118525,0.38416004,0.17230754,44.85306,0.4136803,0.8360232,0.42234293,50.51808
37c492e8e2499120,6731,80,0.32735893,0.4995634,0.17220446,34.470993,0.2541646,0.89519036,0.6410258,71.607765
7104c2d89b9e1103,1427,15,0.32617,0.4980926,0.1719226,34.51619,0.3894399,0.90108913,0.51164925,56.781204
edb48449c2fd1a1,5039,80,0.8267511,0.9979553,0.17120421,17.155499,1.3613292,1.932531,0.5712018,29.557186
7063f0669c7150a2,1363,80,0.5640399,0.73513997,0.17110008,23.27449,0.8129949,1.3358237,0.52282876,39.139057
cb5ddfedcfd9b6b4,174,27,0.38441125,0.55536866,0.17095742,30.78269,0.8064014,1.2069784,0.40057707,33.18842
bae72cef51e51acc,2098,12,0.3017194,0.47262028,0.17090088,36.160294,0.37781265,0.95155984,0.57374716,60.29544
3d4fc31c6c5eeb58,3229,38,0.10874649,0.27948815,0.17074165,61.09084,0.18026687,0.6216816,0.4414147,71.00335
e823d93ea8f926ab,2221,10,0.1386879,0.30918202,0.17049412,55.14361,0.2314524,0.535006,0.30355358,56.738354
cfda0de85db249c8,7133,77,0.48470905,0.6551653,0.17045626,26.01729,1.341241,1.4711232,0.12988222,8.828778
90ef4765690ba509,959,73,0.40255132,0.57300574,0.17045441,29.747417,0.543465,1.1024364,0.5589714,50.703274
5ad15d1ce848adaf,3059,34,0.24297383,0.4132847,0.17031085,41.20909,0.36664632,0.8427621,0.4761158,56.494682
a7178dd1fe502412,1030,80,0.47300225,0.6432611,0.17025882,26.468075,0.5446515,1.094929,0.5502775,50.25691
52df9653c1991ced,3014,50,0.3395925,0.50965005,0.17005756,33.36752,0.5291601,0.9466149,0.41745484,44.099754
8fd0bd14881cbe1,5137,80,0.5915944,0.7615535,0.16995913,22.317425,0.86163694,1.3765155,0.5148786,37.404488
eb017c0b27d76aab,4370,78,0.86283207,1.0326396,0.16980755,16.444029,2.9013717,2.3525028,-0.5488689,-23.331274
67ca85890e486d02,2445,46,0.3102824,0.4800041,0.1697217,35.358383,0.57722116,0.9460561,0.36883497,38.986584
824dcdd34ad3a45a,2696,80,1.1261375,1.2958553,0.16971779,13.096971,3.468758,3.5416536,0.07289553,2.0582342
27e6e98c8e4716c5,2139,80,0.56409436,0.73372793,0.16963357,23.11941,0.45080414,0.89283586,0.4420317,49.50873
acb1f2e268c12739,6252,21,0.10296733,0.27258843,0.16962111,62.226086,0.17386563,0.5739468,0.40008116,69.707016
6530c449cc121095,1784,75,0.45853445,0.62783164,0.16929719,26.96538,0.847643,1.404605,0.556962,39.652573
2a6ced0b24a3d6ad,2337,6,0.078033276,0.24680042,0.16876715,68.382034,0.13001491,0.4724964,0.3424815,72.483406
622a9e65cb2d2368,2075,31,0.40780532,0.5763226,0.16851729,29.240095,0.95188785,1.2654406,0.31355274,24.778147
dad3f10338aa87ca,3922,67,0.5111824,0.6794566,0.16827416,24.765991,0.9205809,1.5346488,0.61406785,40.013577
d5030bf06e427510,2447,74,0.5607206,0.72887766,0.16815704,23.07068,0.72762066,1.2434789,0.51585823,41.48508
dcb1ba0aae1e0dd9,1006,27,0.058743153,0.22658713,0.16784398,74.074814,0.11549711,0.51707584,0.40157872,77.66341
3123288ea27b82e7,2331,33,0.90707916,1.0747637,0.1676845,15.601988,1.8172,2.2702277,0.45302773,19.955168
4f412aef7809e54c,2450,20,0.04407998,0.21173856,0.16765857,79.18188,0.10367215,0.3698705,0.26619837,71.97069
5e905d381d845859,718,58,0.53922033,0.7064335,0.16721314,23.670048,0.74417144,1.2704041,0.52623266,41.422462
7739cc3ac1376d4f,1088,36,0.13346675,0.30019647,0.16672972,55.5402,0.43372682,0.6611723,0.22744545,34.400333
9bee7c6a167e15a7,1361,80,2.4942636,2.6609287,0.16666508,6.2634177,5.1481647,5.0960097,-0.052155018,-1.0234481
51301d258810c0c3,516,73,0.5257873,0.69205385,0.16626656,24.02509,0.75321037,1.2950675,0.5418572,41.84007
68d5820c2eeca0cc,1886,80,0.50745887,0.67345893,0.16600007,24.648878,0.6537063,1.1881813,0.53447497,44.982613
38615980643ff39c,1674,80,0.46318275,0.6291629,0.16598016,26.381111,0.65498585,1.179827,0.5248411,44.484585
1a43e54426ee0cb7,2983,38,4.3156953,4.4816175,0.16592216,3.702283,8.069904,8.802067,0.7321625,8.318075
850fabd0f659913a,758,58,0.4877149,0.653584,0.16586912,25.378395,0.8308834,1.3507476,0.5198642,38.487144
d9ec7b5598c63f60,5561,22,0.120893076,0.28675964,0.16586657,57.84167,0.21945418,0.5749399,0.35548574,61.830067
e26c0c1fdf3aa83e,2131,80,0.65208185,0.81751955,0.1654377,20.236544,0.90008193,1.4314456,0.53136367,37.120773
1109659c82596b37,5891,79,0.56382805,0.72872245,0.1648944,22.627874,0.79816705,1.3181419,0.5199749,39.447563
5c4d7df74016a6f5,870,78,0.5557875,0.7205324,0.16474491,22.86433,0.7006292,1.1976705,0.49704129,41.50067
f483c6a7a7ef34d1,1573,80,0.57378554,0.73708606,0.16330051,22.154879,0.80426913,1.3234415,0.5191724,39.228966
a70de0101d1c66c7,338,80,0.6879804,0.8512808,0.1633004,19.182905,0.97859323,1.2024497,0.22385645,18.6167
6ad50acef462be52,2550,80,0.385553,0.5487012,0.16314822,29.733526,0.7876523,1.7257472,0.9380949,54.35877
611a023f6b619a41,4955,28,0.21873002,0.3817468,0.16301678,42.702854,0.3985727,0.7574349,0.3588622,47.378616
d33b22980ca64596,2815,43,0.37142622,0.5344378,0.16301155,30.501503,0.939851,0.9657063,0.025855303,2.6773465
d286f769018331ba,4049,39,0.12887554,0.2915983,0.16272275,55.80374,0.19656959,0.734371,0.5378014,73.232925
c38a7c2a25f25b61,4111,28,0.61660045,0.7792926,0.16269213,20.8769,1.1787417,1.5259452,0.3472035,22.75334
a6ffa020b29b07bf,5460,80,0.94627684,1.1089251,0.16264826,14.667199,2.2365723,2.355713,0.119140625,5.057519
86e11656d4b38ef6,501,49,0.3268987,0.4895073,0.1626086,33.21883,0.9063647,1.2079294,0.3015647,24.965425
3863d25a7abd4fcd,499,40,0.30982813,0.4721547,0.16232657,34.379955,0.590626,0.8854542,0.29482818,33.29683
3363fd7f7024c741,2079,17,0.09994824,0.2622507,0.16230245,61.888283,0.20440856,0.5185591,0.31415054,60.581432
deb36c8b209391cb,2952,80,0.52998817,0.69187653,0.16188836,23.398447,0.7244501,1.2457374,0.5212873,41.845684
caf502c126592e7f,4249,80,0.3325842,0.49401823,0.16143402,32.677746,0.5935966,0.7847393,0.19114274,24.357481
298f8134b9ab5a82,840,28,0.20659946,0.3680079,0.16140844,43.860046,0.31249085,0.6932603,0.38076946,54.924458
99e358840255962c,8164,80,0.74129796,0.90265036,0.1613524,17.875402,2.643295,2.9654264,0.3221314,10.862903
f26380fbf6143090,1350,21,0.11615985,0.2773896,0.16122973,58.123928,0.1756028,0.576531,0.4009282,69.54148
7a2ed7c9340e8881,2406,49,3.1868844,3.3481038,0.16121936,4.8152437,6.981158,7.204842,0.22368431,3.1046386
c9186f1742206831,3564,9,0.12932709,0.2904294,0.16110232,55.47039,0.13713664,0.414902,0.27776536,66.94722
66b8ee4a0bec4671,3296,80,0.5867886,0.7478756,0.16108698,21.539276,1.3416138,1.6860483,0.3444345,20.428507
ff21b0b727920a8d,2003,80,0.47717157,0.6382579,0.16108635,25.238441,0.66625994,1.2286781,0.56241816,45.77425
71df42a657638f94,3662,77,0.49138194,0.6521705,0.16078854,24.654371,0.84837204,1.4773885,0.62901646,42.576237
cbedde0e3a378918,2242,68,0.46935403,0.62980694,0.1604529,25.47652,0.6423861,1.3193201,0.676934,51.309307
609ec66d9c97002a,4284,80,0.64605945,0.80612624,0.16006678,19.856293,1.7602631,1.6633563,-0.09690678,-5.8259783
24afe6f7028fa331,1782,80,0.59183234,0.7517201,0.15988773,21.269585,0.8578716,1.3625538,0.50468224,37.039436
ecd5d47ceafcebae,1575,80,0.56185365,0.72140276,0.15954912,22.11651,0.7802947,1.2851193,0.5048246,39.282314
5c045849033a5efe,1554,80,0.5442532,0.70341915,0.15916598,22.627472,0.7727967,1.2830578,0.5102611,39.769146
85bd04b846ced71,1508,58,0.3815229,0.5406382,0.15911531,29.431015,0.48127815,1.2821367,0.8008585,62.4628
65165d01cfd94697,1276,80,0.50396967,0.66274226,0.15877259,23.956913,0.6187243,1.1558887,0.5371644,46.471985
99240de18b489b1d,3946,31,0.38771415,0.5462365,0.15852237,29.020828,0.6230409,1.0958227,0.47278178,43.144
aeb172019ec85f33,2751,80,0.57463247,0.7330042,0.15837175,21.605843,0.8051847,1.3079078,0.5027231,38.437195
dfb2b149a7981c48,2926,76,1.1558924,1.3141388,0.1582464,12.041833,2.9399238,1.7476492,-1.1922746,-68.22162
d596259da33cfe0b,3405,22,0.1054574,0.26350278,0.15804538,59.97864,0.25104317,0.3856951,0.13465193,34.911495
6c525c57fbfcc142,1840,80,0.62443966,0.78240055,0.15796089,20.189262,0.8604508,1.3644861,0.5040353,36.93957
332f0a2f488c55af,1663,79,0.97201353,1.1298276,0.15781409,13.967979,1.664171,1.9700922,0.3059212,15.528268
439910632cf3a8aa,3440,80,0.39751655,0.55519855,0.157682,28.40101,0.57932407,1.0928344,0.5135103,46.98885
9e4cc0dcac4cad70,3340,4,0.046516445,0.20335954,0.1568431,77.12601,0.051808458,0.3636241,0.31181565,85.7522
d9b22155e8c0bbb7,5099,29,0.18859212,0.34521663,0.15662451,45.36992,0.39529678,0.59780246,0.20250568,33.875015
73403a79fffce408,6866,79,0.7975397,0.9541318,0.15659207,16.411995,1.9519817,1.7847362,-0.1672455,-9.370881
7074d075d0249b08,5249,49,0.34853747,0.5050184,0.15648094,30.985195,0.46063176,0.8952912,0.43465945,48.549507
1b2d92b432630928,1249,28,1.1867969,1.3431717,0.15637481,11.642206,2.4913144,2.7982848,0.30697036,10.969947
50145281dd8d7bb0,1869,80,0.51514375,0.6714039,0.15626013,23.273642,1.1029344,1.347061,0.24412668,18.122911
8e9082df6c72f588,3733,80,0.79586,0.9520019,0.15614194,16.40143,1.0631324,1.568599,0.5054666,32.22408
d9a9ae6358e23e9f,2663,22,0.44355634,0.5995944,0.15603808,26.023937,0.88560814,1.1625516,0.2769435,23.822039
fc01ff5d58067c22,4926,24,0.07780207,0.23347841,0.15567634,66.67697,0.0718425,0.18584362,0.11400112,61.342495
9ffcefb10e640972,2923,80,3.5113041,3.666963,0.15565896,4.244901,8.758104,9.690228,0.93212414,9.619217
f51acac15a45915e,3957,64,0.58604395,0.74158424,0.15554029,20.974054,1.1314412,1.0889658,-0.042475462,-3.9005325
b8867d82ed4f2b5b,906,79,0.46481502,0.6201865,0.15537149,25.05238,0.8782198,1.4842345,0.60601467,40.830116
8ad9ab3f27f0ab71,1167,78,0.55085295,0.7056588,0.15480584,21.937775,0.7238677,1.2662934,0.5424257,42.835705
c941617c981520db,1935,80,0.5456543,0.7004331,0.15477878,22.097584,0.75198877,1.247776,0.49578726,39.733677
9aa4c6e41e3b8ab9,2770,27,0.07598939,0.23070785,0.15471846,67.0625,0.19200397,0.45523232,0.26322836,57.82286
9df8b05156c3e9d7,4605,80,0.615645,0.7701964,0.15455139,20.06649,0.8639534,1.364254,0.5003006,36.6721
4023559af0991fe9,1502,80,0.54923403,0.7031356,0.15390158,21.887894,0.75519687,1.258427,0.50323015,39.988823
46d86bd34b2f4115,2726,72,0.52010274,0.6739159,0.15381318,22.823793,0.689043,1.2083579,0.51931494,42.976913
6a60830438a484d8,427,80,0.41746444,0.5712366,0.15377218,26.919174,0.8148117,1.3200792,0.5052675,38.275543
ab4024676be4635f,230,45,0.29544827,0.44917467,0.1537264,34.22419,0.46659908,0.67978203,0.21318296,31.360487
7b4fd0c7d490fd34,3929,18,0.09547903,0.24915345,0.15367442,61.678623,0.15418868,0.11832537,-0.03586331,-30.309063
c612e0acae962ff8,2155,80,0.8410851,0.99459136,0.15350628,15.434106,1.4020579,1.8200017,0.41794384,22.963924
b48ebf2f2c7a8507,4499,80,3.314537,3.4676087,0.15307164,4.4143286,9.296389,9.850353,0.5539646,5.6238046
82c40d495ae93b5a,245,80,0.40716982,0.5597261,0.1525563,27.255526,0.637026,1.1295246,0.49249858,43.602287
4b0d3a1638af3039,684,78,0.7271989,0.87945706,0.15225816,17.312746,1.1632521,1.6866716,0.5234195,31.032684
38107163a0366c78,1283,73,0.6492432,0.8007523,0.1515091,18.920847,1.0425797,1.5757936,0.533214,33.837803
34babbccbc2792a0,1632,76,0.7344351,0.88594013,0.15150505,17.101048,1.2157903,1.8401896,0.6243993,33.931248
5aee7ce2df093670,2500,29,0.599655,0.75098276,0.15132779,20.150635,1.0789828,1.6273069,0.5483241,33.695187
f2b7e9d27c8e913e,2190,80,0.52513975,0.67594105,0.1508013,22.309832,0.65634435,1.1081793,0.45183498,40.77273
de24197512805b07,546,8,0.16095905,0.31159395,0.1506349,48.343334,0.26587117,0.59669435,0.33082318,55.442654
46b29e33956c347b,6831,80,0.1677396,0.31833106,0.15059146,47.306557,0.48331583,0.6550295,0.17171365,26.214643
6194917b6b54b9dd,3015,17,0.083088346,0.2333347,0.15024635,64.390915,0.031645183,0.41721767,0.3855725,92.41519
af88e5c254a7cf7d,2217,67,0.63588524,0.7861037,0.15021849,19.109245,0.8672541,1.366075,0.49882096,36.5149
a6f8b2b348015743,5652,23,0.06904906,0.2192099,0.15016083,68.50094,0.019169316,0.398691,0.37952167,95.19193
7b136caf0f52872c,5181,80,1.4191086,1.5692192,0.1501106,9.565942,2.7906425,2.9847813,0.19413877,6.5042877
b387bcb0363d0786,3863,70,0.43450618,0.5842376,0.1497314,25.628513,1.0287095,1.4761692,0.4474597,30.312222
6930bd54508cf2b1,5297,59,0.27984318,0.42950138,0.1496582,34.844635,0.7418874,1.0395516,0.29766423,28.633904
37924894a837e4e1,3397,57,0.52961487,0.67899144,0.14937657,21.999771,0.9405541,1.2542509,0.3136968,25.01069
191bce15d27eb683,1705,80,0.55234665,0.7016447,0.14929807,21.278301,0.7984186,1.29171,0.49329144,38.189022
afc050efca5671b5,2275,23,0.16940926,0.31868953,0.14928026,46.84191,0.26883885,0.4677853,0.19894645,42.529434
41206f68582e11cb,7583,80,0.27776554,0.426972,0.14920646,34.945255,0.82625645,0.6900204,-0.13623607,-19.743774
4ed321d1db41d28b,617,67,0.47050422,0.61959296,0.14908874,24.062368,1.3181949,2.1789315,0.8607366,39.502693
735fc43d883bbe55,1062,39,0.30559328,0.45461664,0.14902335,32.780003,0.4744537,0.90350586,0.42905217,47.487484
2e326d4b3f5c323b,1853,80,1.0077053,1.156596,0.14889061,12.873175,1.8643633,2.5231519,0.65878856,26.109747
3270beecf2052847,2881,8,0.05961566,0.20849846,0.1488828,71.40714,0.030330619,0.36378452,0.3334539,91.662476
125bfe58921b96b5,5509,21,0.1614625,0.310298,0.1488355,47.965343,0.45108414,0.6170345,0.16595036,26.894825
e8eb4c728264b6a,3102,80,0.49446625,0.6431704,0.14870417,23.120493,0.6818403,1.1721983,0.490358,41.832344
b904a650e7b5949f,1228,48,0.81122726,0.9599197,0.14869243,15.490091,1.0384208,1.6904196,0.65199876,38.570232
eebd38a1c0b15ed9,705,30,0.41992608,0.5685686,0.14864251,26.143286,1.3152444,1.5452019,0.22995746,14.882034
72fb1eabaf94928f,6018,80,0.49776584,0.64622855,0.14846271,22.973717,0.9857126,1.1536636,0.16795105,14.558061
6576d8c3bbfe5d90,5254,71,0.8110937,0.95954376,0.14845008,15.470902,1.2155876,1.7050717,0.48948407,28.707537
ef59d27165836816,2979,54,0.3744517,0.52283776,0.14838606,28.380901,0.8211501,1.0755311,0.254381,23.651665
86dffeee6b6d19d1,1865,5,0.054494817,0.20286973,0.14837492,73.13803,0.123318814,0.3251473,0.20182848,62.072937
85a94593c278775f,3763,7,0.48960525,0.6379262,0.14832097,23.25049,0.30488658,0.57487214,0.26998556,46.964455
1484a8acd236fd1a,2757,13,0.056451704,0.20422138,0.14776967,72.35759,0.0912864,0.27478722,0.18350083,66.77924
8b3d65d6b0b26901,6566,12,0.61004084,0.75780004,0.1477592,19.498442,1.1551211,1.4833213,0.32820022,22.126038
4cc6f10a6f7dea1e,3442,80,0.6033038,0.7507204,0.14741659,19.636684,0.8442306,1.3317217,0.48749107,36.60608
193adba64897b071,2874,42,0.21114415,0.35830906,0.14716491,41.07206,0.5327071,0.6010378,0.068330705,11.368787
ac1682c675872137,173,33,0.29672265,0.44363648,0.14691383,33.115814,0.7597914,0.8957868,0.13599545,15.181676
7f2dbd5f41a098b9,1043,73,0.5280683,0.6748459,0.14677757,21.749792,0.6285325,1.1344892,0.50595665,44.59775
469ba04d06a56ad9,3321,60,0.2636456,0.41019318,0.14654759,35.726482,0.76166177,1.3268917,0.5652299,42.598045
67c2c9cf46172ab,6092,61,0.27623078,0.4226638,0.14643303,34.64527,0.56434244,0.67038155,0.10603911,15.817724
58e33129a132c7de,2453,48,10.730239,10.876573,0.1463337,1.3454026,23.844612,24.951145,1.106533,4.4347987
73c21afd049e3cb,45,80,0.5046202,0.65077764,0.14615744,22.45889,1.234044,1.2454011,0.011357188,0.9119301
9e730dd263266cee,3305,62,0.66349816,0.8095626,0.14606446,18.04239,1.0657698,1.3740033,0.3082335,22.433243
63889debfab54a76,1178,76,0.562607,0.7086383,0.14603132,20.607313,0.67776537,1.1734047,0.49563932,42.239418
16c4b89e281ca2f,723,17,0.26992545,0.41587377,0.14594832,35.09438,0.36294508,0.69926035,0.33631527,48.09586
ab79301a452dc4a,1165,80,0.72676,0.8721078,0.14534777,16.666262,2.844541,2.497389,-0.347152,-13.900598
3b66ddc700c2e8c1,6017,80,0.5857951,0.73111796,0.14532286,19.8768,1.0969679,1.0430259,-0.053942084,-5.171692
b5e73bf230d864bc,2293,26,0.15871936,0.30395788,0.14523852,47.782448,0.33275256,0.7148855,0.38213292,53.453724
b1aea9262d48f9ae,5587,80,0.87462413,1.0197909,0.14516675,14.234953,1.9492444,2.2137868,0.26454246,11.949771
27cc0225093f6ac8,3223,10,1.2883742,1.4335301,0.1451559,10.125766,1.5127112,1.8128031,0.30009198,16.554031
3ba41b1b56bcb4fa,2885,62,1.7727387,1.9177891,0.1450504,7.5634184,3.53343,4.060909,0.5274787,12.989179
a664c4635500b29b,2841,52,0.43756503,0.5824166,0.14485157,24.870783,0.58842266,0.9981201,0.40969747,41.046913
4a9afd400b456f09,2505,36,0.327432,0.47213417,0.14470217,30.648527,0.7456325,0.9174102,0.17177767,18.724194
89147798ac6b0fd,1133,51,0.30827835,0.45280483,0.14452648,31.918053,0.5264976,0.855329,0.32883137,38.445015
5651546dc1113540,945,8,0.43494484,0.57932913,0.1443843,24.92267,0.4470591,1.4423121,0.995253,69.004
f0ab92044e9d3044,632,77,4.691628,4.835322,0.14369392,2.9717553,9.373745,9.695904,0.3221588,3.322628
8b375339a2b79495,1867,33,0.16818114,0.3118126,0.14363147,46.063393,0.40394583,0.54042035,0.13647452,25.2534
b1967dec1c27a0a7,5931,18,0.10068997,0.24402554,0.14333558,58.737938,0.19725525,0.4351671,0.23791185,54.671375
ddd08b9b06e716c8,1200,10,0.09985478,0.24298699,0.14313221,58.905296,0.16656046,0.34726074,0.18070029,52.03591
d77fe6e074081a8f,2653,17,0.16132268,0.30442572,0.14310303,47.007538,0.21766287,0.59082276,0.3731599,63.159363
b0c8ca12943a4473,194,16,0.17949542,0.32214767,0.14265224,44.28163,0.066758126,1.0362097,0.96945155,93.557465
52282173d2de9159,3569,73,1.3241496,1.4666142,0.14246464,9.713845,2.5009983,2.6381555,0.1371572,5.198981
54a5e74bbfac26e5,3300,18,0.07008916,0.21252933,0.14244017,67.021416,0.08101092,0.25542337,0.17441244,68.28367
eecd9a4a99b85a1c,1454,44,0.4537206,0.5959701,0.1422495,23.868563,1.1058203,1.3084219,0.20260155,15.484421
46412669b673f33c,254,80,0.48338455,0.6253711,0.14198655,22.704367,0.5930829,1.0856383,0.49255538,45.37012
eb9fe57ddda72954,2254,45,0.42721063,0.5684646,0.14125395,24.848328,1.0426332,1.0465688,0.0039355755,0.37604555
3bf72128fbb84434,2754,51,0.4079622,0.54911876,0.14115655,25.706017,0.8303143,0.721352,-0.1089623,-15.105288
1ded2947f0ad1a54,6449,80,0.7363798,0.8773422,0.14096242,16.066982,2.4246392,2.4298222,0.0051829815,0.21330702
a12dd28f60e5cd22,1111,71,0.6313859,0.7722291,0.14084315,18.23852,0.8070598,1.2812151,0.47415525,37.008247
15c746ce6a0bb303,3246,53,0.28830862,0.42904615,0.14073753,32.802425,0.67690724,1.1836241,0.5067169,42.810623
f0c5f4c683153a7d,1985,41,0.66504353,0.80568576,0.14064223,17.456215,1.962117,1.913071,-0.04904592,-2.5637271
86e0e2852fe19f54,949,9,0.12255071,0.262891,0.14034028,53.383453,0.10222235,0.39427587,0.29205352,74.073395
a2f2a0dccd003ec8,6103,72,1.3875225,1.5277495,0.14022708,9.17867,3.9334664,3.6773171,-0.2561493,-6.9656568
d13a754b3510c4a6,962,68,0.38449195,0.5242145,0.13972256,26.653698,0.44016978,0.5248162,0.08464643,16.128777
acb0f18c61d9095,1990,27,0.4796903,0.6192866,0.13959628,22.541466,0.14475754,0.46011668,0.31535915,68.538956
11825eaffcff0f42,5010,80,0.35593995,0.4954241,0.13948414,28.154491,0.5212123,0.6491846,0.1279723,19.712776
6896e63cc97e12f5,1651,37,0.1646081,0.30403116,0.13942306,45.858147,0.41807157,0.55642027,0.1383487,24.864065
a65b3e4ccfb840c5,2578,37,0.25297818,0.39225703,0.13927886,35.50704,0.03725545,0.41814998,0.38089454,91.09041
9699fb73fd8e5150,4442,80,2.2815228,2.4206626,0.13913989,5.7480083,6.0366564,5.7261276,-0.31052876,-5.423015
f3dd586244f8dad5,5690,78,0.59217066,0.7311701,0.13899946,19.01055,0.68964696,0.94768536,0.2580384,27.228277
c4ec648712d15732,1715,50,0.5797727,0.7187487,0.13897598,19.335823,0.7876763,1.0496415,0.26196522,24.95759
f71970a79a7a1f26,6230,80,0.3582775,0.49718913,0.13891163,27.939394,0.10051547,0.43661946,0.33610398,76.9787
874765c6318f1e9,3369,79,0.6223435,0.7611623,0.1388188,18.23774,0.7509486,1.2373294,0.48638076,39.308914
ed6af441cbe5228c,2468,22,0.10098252,0.23974057,0.13875805,57.878418,0.37316957,0.63974106,0.2665715,41.668655
a7710abbbd4226f3,2622,63,0.44871417,0.5872736,0.13855943,23.593676,0.45391682,0.9488456,0.4949288,52.16115
158b850b9776aee6,3558,25,0.64875686,0.78727204,0.13851517,17.59432,1.5115604,1.7095618,0.19800138,11.581996
b1101490b3977f0a,2224,27,0.23193564,0.37041968,0.13848405,37.385715,0.7124812,0.40899384,-0.30348736,-74.20341
3ea6dcad0bb81ba5,2995,56,0.456599,0.594891,0.13829201,23.246613,0.4099679,0.9139914,0.5040235,55.145325
f41c8ff4f94cb4ba,3928,79,0.82295614,0.9609658,0.13800967,14.361559,2.9344597,2.8151143,-0.11934543,-4.2394524
73db392606a5c277,1362,24,0.08575106,0.22374274,0.13799168,61.674263,0.16585776,0.45268166,0.2868239,63.36106
f69b9766478e92cf,707,50,0.39758998,0.535368,0.13777804,25.735203,0.6842779,0.9362243,0.2519464,26.9109
5f269e1c0d80d648,1805,20,0.24068955,0.37807876,0.13738921,36.338783,0.4514836,0.71533805,0.26385444,36.88528
c41f59d6416d5b94,793,46,0.30417797,0.4412579,0.13707992,31.065718,0.66051376,0.73414916,0.0736354,10.030033
2d158c194c098406,812,13,0.054695647,0.19149974,0.13680409,71.43826,0.12798768,0.30823052,0.18024284,58.47663
4451b9b960ceda29,2230,37,0.3929778,0.52975523,0.13677743,25.818985,0.77426213,1.1164309,0.34216875,30.648449
